"","occurrences","kmer_count","chr","feature","group"
"10271",2483,1,"chr15","3A5","hsat3_A5_A2"
"10272",2484,1,"chr15","3A5","hsat3_A5_A2"
"10273",2487,2,"chr15","3A5","hsat3_A5_A2"
"10274",2489,1,"chr15","3A5","hsat3_A5_A2"
"10275",2491,1,"chr15","3A5","hsat3_A5_A2"
"10276",2493,1,"chr15","3A5","hsat3_A5_A2"
"10277",2495,1,"chr15","3A5","hsat3_A5_A2"
"10278",2496,2,"chr15","3A5","hsat3_A5_A2"
"10279",2501,1,"chr15","3A5","hsat3_A5_A2"
"10280",2502,1,"chr15","3A5","hsat3_A5_A2"
"10281",2503,1,"chr15","3A5","hsat3_A5_A2"
"10282",2504,1,"chr15","3A5","hsat3_A5_A2"
"10283",2513,1,"chr15","3A5","hsat3_A5_A2"
"10284",2516,2,"chr15","3A5","hsat3_A5_A2"
"10285",2519,1,"chr15","3A5","hsat3_A5_A2"
"10286",2520,1,"chr15","3A5","hsat3_A5_A2"
"10287",2521,1,"chr15","3A5","hsat3_A5_A2"
"10288",2522,1,"chr15","3A5","hsat3_A5_A2"
"10289",2524,1,"chr15","3A5","hsat3_A5_A2"
"10290",2525,1,"chr15","3A5","hsat3_A5_A2"
"10291",2526,1,"chr15","3A5","hsat3_A5_A2"
"10292",2532,1,"chr15","3A5","hsat3_A5_A2"
"10293",2539,1,"chr15","3A5","hsat3_A5_A2"
"10294",2541,1,"chr15","3A5","hsat3_A5_A2"
"10295",2543,1,"chr15","3A5","hsat3_A5_A2"
"10296",2548,1,"chr15","3A5","hsat3_A5_A2"
"10297",2556,1,"chr15","3A5","hsat3_A5_A2"
"10298",2561,1,"chr15","3A5","hsat3_A5_A2"
"10299",0,956,"chr16","3A5","hsat3_A5_A2"
"10300",0,956,"chr17","3A5","hsat3_A5_A2"
"10301",0,956,"chr18","3A5","hsat3_A5_A2"
"10302",0,956,"chr19","3A5","hsat3_A5_A2"
"10303",0,956,"chr2","3A5","hsat3_A5_A2"
"10304",0,956,"chr20","3A5","hsat3_A5_A2"
"10305",0,956,"chr21","3A5","hsat3_A5_A2"
"10306",0,956,"chr22","3A5","hsat3_A5_A2"
"10307",0,956,"chr3","3A5","hsat3_A5_A2"
"10308",0,956,"chr4","3A5","hsat3_A5_A2"
"10309",0,956,"chr5","3A5","hsat3_A5_A2"
"10310",0,956,"chr6","3A5","hsat3_A5_A2"
"10311",0,956,"chr7","3A5","hsat3_A5_A2"
"10312",0,956,"chr8","3A5","hsat3_A5_A2"
"10313",0,956,"chr9","3A5","hsat3_A5_A2"
"10314",0,956,"chrX","3A5","hsat3_A5_A2"
"10315",0,956,"chrY","3A5","hsat3_A5_A2"
"10316",0,2696,"chr1","3A6","hsat3_A5_A2"
"10317",0,2696,"chr10","3A6","hsat3_A5_A2"
"10318",0,2696,"chr11","3A6","hsat3_A5_A2"
"10319",0,2696,"chr12","3A6","hsat3_A5_A2"
"10320",0,2696,"chr13","3A6","hsat3_A5_A2"
"10321",0,2696,"chr14","3A6","hsat3_A5_A2"
"10322",0,2649,"chr15","3A6","hsat3_A5_A2"
"10323",1,27,"chr15","3A6","hsat3_A5_A2"
"10324",2,4,"chr15","3A6","hsat3_A5_A2"
"10325",3,2,"chr15","3A6","hsat3_A5_A2"
"10326",4,2,"chr15","3A6","hsat3_A5_A2"
"10327",5,4,"chr15","3A6","hsat3_A5_A2"
"10328",8,1,"chr15","3A6","hsat3_A5_A2"
"10329",10,3,"chr15","3A6","hsat3_A5_A2"
"10330",15,3,"chr15","3A6","hsat3_A5_A2"
"10331",16,1,"chr15","3A6","hsat3_A5_A2"
"10332",0,2696,"chr16","3A6","hsat3_A5_A2"
"10333",0,2696,"chr17","3A6","hsat3_A5_A2"
"10334",0,2696,"chr18","3A6","hsat3_A5_A2"
"10335",0,2696,"chr19","3A6","hsat3_A5_A2"
"10336",0,2696,"chr2","3A6","hsat3_A5_A2"
"10337",0,2696,"chr20","3A6","hsat3_A5_A2"
"10338",0,2696,"chr21","3A6","hsat3_A5_A2"
"10339",0,2696,"chr22","3A6","hsat3_A5_A2"
"10340",0,2696,"chr3","3A6","hsat3_A5_A2"
"10341",0,2696,"chr4","3A6","hsat3_A5_A2"
"10342",0,2696,"chr5","3A6","hsat3_A5_A2"
"10343",0,2696,"chr6","3A6","hsat3_A5_A2"
"10344",0,2696,"chr7","3A6","hsat3_A5_A2"
"10345",0,2696,"chr8","3A6","hsat3_A5_A2"
"10346",0,2696,"chr9","3A6","hsat3_A5_A2"
"10347",0,2696,"chrX","3A6","hsat3_A5_A2"
"10348",0,2696,"chrY","3A6","hsat3_A5_A2"
"10349",0,2689,"chr1","3B1","hsat3_A5_A2"
"10350",0,2689,"chr10","3B1","hsat3_A5_A2"
"10351",0,2689,"chr11","3B1","hsat3_A5_A2"
"10352",0,2689,"chr12","3B1","hsat3_A5_A2"
"10353",0,2689,"chr13","3B1","hsat3_A5_A2"
"10354",0,2689,"chr14","3B1","hsat3_A5_A2"
"10355",0,2675,"chr15","3B1","hsat3_A5_A2"
"10356",1,9,"chr15","3B1","hsat3_A5_A2"
"10357",4,1,"chr15","3B1","hsat3_A5_A2"
"10358",9,1,"chr15","3B1","hsat3_A5_A2"
"10359",12,1,"chr15","3B1","hsat3_A5_A2"
"10360",13,1,"chr15","3B1","hsat3_A5_A2"
"10361",31,1,"chr15","3B1","hsat3_A5_A2"
"10362",0,2689,"chr16","3B1","hsat3_A5_A2"
"10363",0,2689,"chr17","3B1","hsat3_A5_A2"
"10364",0,2689,"chr18","3B1","hsat3_A5_A2"
"10365",0,2689,"chr19","3B1","hsat3_A5_A2"
"10366",0,2689,"chr2","3B1","hsat3_A5_A2"
"10367",0,2689,"chr20","3B1","hsat3_A5_A2"
"10368",0,2689,"chr21","3B1","hsat3_A5_A2"
"10369",0,2689,"chr22","3B1","hsat3_A5_A2"
"10370",0,2689,"chr3","3B1","hsat3_A5_A2"
"10371",0,2689,"chr4","3B1","hsat3_A5_A2"
"10372",0,2689,"chr5","3B1","hsat3_A5_A2"
"10373",0,2689,"chr6","3B1","hsat3_A5_A2"
"10374",0,2689,"chr7","3B1","hsat3_A5_A2"
"10375",0,2689,"chr8","3B1","hsat3_A5_A2"
"10376",0,2689,"chr9","3B1","hsat3_A5_A2"
"10377",0,2689,"chrX","3B1","hsat3_A5_A2"
"10378",0,2689,"chrY","3B1","hsat3_A5_A2"
"10379",0,3183,"chr1","3B2","hsat3_A5_A2"
"10380",0,3183,"chr10","3B2","hsat3_A5_A2"
"10381",0,3183,"chr11","3B2","hsat3_A5_A2"
"10382",0,3183,"chr12","3B2","hsat3_A5_A2"
"10383",0,3183,"chr13","3B2","hsat3_A5_A2"
"10384",0,3183,"chr14","3B2","hsat3_A5_A2"
"10385",0,3128,"chr15","3B2","hsat3_A5_A2"
"10386",1,29,"chr15","3B2","hsat3_A5_A2"
"10387",2,3,"chr15","3B2","hsat3_A5_A2"
"10388",3,5,"chr15","3B2","hsat3_A5_A2"
"10389",4,7,"chr15","3B2","hsat3_A5_A2"
"10390",6,2,"chr15","3B2","hsat3_A5_A2"
"10391",9,1,"chr15","3B2","hsat3_A5_A2"
"10392",10,4,"chr15","3B2","hsat3_A5_A2"
"10393",35,2,"chr15","3B2","hsat3_A5_A2"
"10394",38,2,"chr15","3B2","hsat3_A5_A2"
"10395",0,3183,"chr16","3B2","hsat3_A5_A2"
"10396",0,3183,"chr17","3B2","hsat3_A5_A2"
"10397",0,3183,"chr18","3B2","hsat3_A5_A2"
"10398",0,3183,"chr19","3B2","hsat3_A5_A2"
"10399",0,3183,"chr2","3B2","hsat3_A5_A2"
"10400",0,3183,"chr20","3B2","hsat3_A5_A2"
"10401",0,3183,"chr21","3B2","hsat3_A5_A2"
"10402",0,3183,"chr22","3B2","hsat3_A5_A2"
"10403",0,3183,"chr3","3B2","hsat3_A5_A2"
"10404",0,3183,"chr4","3B2","hsat3_A5_A2"
"10405",0,3183,"chr5","3B2","hsat3_A5_A2"
"10406",0,3183,"chr6","3B2","hsat3_A5_A2"
"10407",0,3183,"chr7","3B2","hsat3_A5_A2"
"10408",0,3183,"chr8","3B2","hsat3_A5_A2"
"10409",0,3183,"chr9","3B2","hsat3_A5_A2"
"10410",0,3183,"chrX","3B2","hsat3_A5_A2"
"10411",0,3183,"chrY","3B2","hsat3_A5_A2"
"10412",0,532,"chr1","3B3","hsat3_A5_A2"
"10413",0,532,"chr10","3B3","hsat3_A5_A2"
"10414",0,532,"chr11","3B3","hsat3_A5_A2"
"10415",0,532,"chr12","3B3","hsat3_A5_A2"
"10416",0,532,"chr13","3B3","hsat3_A5_A2"
"10417",0,532,"chr14","3B3","hsat3_A5_A2"
"10418",0,523,"chr15","3B3","hsat3_A5_A2"
"10419",1,5,"chr15","3B3","hsat3_A5_A2"
"10420",3,3,"chr15","3B3","hsat3_A5_A2"
"10421",13,1,"chr15","3B3","hsat3_A5_A2"
"10422",0,532,"chr16","3B3","hsat3_A5_A2"
"10423",0,532,"chr17","3B3","hsat3_A5_A2"
"10424",0,532,"chr18","3B3","hsat3_A5_A2"
"10425",0,532,"chr19","3B3","hsat3_A5_A2"
"10426",0,532,"chr2","3B3","hsat3_A5_A2"
"10427",0,532,"chr20","3B3","hsat3_A5_A2"
"10428",0,532,"chr21","3B3","hsat3_A5_A2"
"10429",0,532,"chr22","3B3","hsat3_A5_A2"
"10430",0,532,"chr3","3B3","hsat3_A5_A2"
"10431",0,532,"chr4","3B3","hsat3_A5_A2"
"10432",0,532,"chr5","3B3","hsat3_A5_A2"
"10433",0,532,"chr6","3B3","hsat3_A5_A2"
"10434",0,532,"chr7","3B3","hsat3_A5_A2"
"10435",0,532,"chr8","3B3","hsat3_A5_A2"
"10436",0,532,"chr9","3B3","hsat3_A5_A2"
"10437",0,532,"chrX","3B3","hsat3_A5_A2"
"10438",0,532,"chrY","3B3","hsat3_A5_A2"
"10439",0,1238,"chr1","3B4","hsat3_A5_A2"
"10440",0,1238,"chr10","3B4","hsat3_A5_A2"
"10441",0,1238,"chr11","3B4","hsat3_A5_A2"
"10442",0,1238,"chr12","3B4","hsat3_A5_A2"
"10443",0,1238,"chr13","3B4","hsat3_A5_A2"
"10444",0,1238,"chr14","3B4","hsat3_A5_A2"
"10445",0,1221,"chr15","3B4","hsat3_A5_A2"
"10446",1,8,"chr15","3B4","hsat3_A5_A2"
"10447",3,3,"chr15","3B4","hsat3_A5_A2"
"10448",5,1,"chr15","3B4","hsat3_A5_A2"
"10449",6,2,"chr15","3B4","hsat3_A5_A2"
"10450",7,2,"chr15","3B4","hsat3_A5_A2"
"10451",15,1,"chr15","3B4","hsat3_A5_A2"
"10452",0,1238,"chr16","3B4","hsat3_A5_A2"
"10453",0,1238,"chr17","3B4","hsat3_A5_A2"
"10454",0,1238,"chr18","3B4","hsat3_A5_A2"
"10455",0,1238,"chr19","3B4","hsat3_A5_A2"
"10456",0,1238,"chr2","3B4","hsat3_A5_A2"
"10457",0,1238,"chr20","3B4","hsat3_A5_A2"
"10458",0,1238,"chr21","3B4","hsat3_A5_A2"
"10459",0,1238,"chr22","3B4","hsat3_A5_A2"
"10460",0,1238,"chr3","3B4","hsat3_A5_A2"
"10461",0,1238,"chr4","3B4","hsat3_A5_A2"
"10462",0,1238,"chr5","3B4","hsat3_A5_A2"
"10463",0,1238,"chr6","3B4","hsat3_A5_A2"
"10464",0,1238,"chr7","3B4","hsat3_A5_A2"
"10465",0,1238,"chr8","3B4","hsat3_A5_A2"
"10466",0,1238,"chr9","3B4","hsat3_A5_A2"
"10467",0,1238,"chrX","3B4","hsat3_A5_A2"
"10468",0,1238,"chrY","3B4","hsat3_A5_A2"
"10469",0,945,"chr1","3B5","hsat3_A5_A2"
"10470",0,945,"chr10","3B5","hsat3_A5_A2"
"10471",0,945,"chr11","3B5","hsat3_A5_A2"
"10472",0,945,"chr12","3B5","hsat3_A5_A2"
"10473",0,945,"chr13","3B5","hsat3_A5_A2"
"10474",0,945,"chr14","3B5","hsat3_A5_A2"
"10475",0,928,"chr15","3B5","hsat3_A5_A2"
"10476",1,8,"chr15","3B5","hsat3_A5_A2"
"10477",4,1,"chr15","3B5","hsat3_A5_A2"
"10478",7,1,"chr15","3B5","hsat3_A5_A2"
"10479",10,4,"chr15","3B5","hsat3_A5_A2"
"10480",11,3,"chr15","3B5","hsat3_A5_A2"
"10481",0,945,"chr16","3B5","hsat3_A5_A2"
"10482",0,945,"chr17","3B5","hsat3_A5_A2"
"10483",0,945,"chr18","3B5","hsat3_A5_A2"
"10484",0,945,"chr19","3B5","hsat3_A5_A2"
"10485",0,945,"chr2","3B5","hsat3_A5_A2"
"10486",0,945,"chr20","3B5","hsat3_A5_A2"
"10487",0,945,"chr21","3B5","hsat3_A5_A2"
"10488",0,945,"chr22","3B5","hsat3_A5_A2"
"10489",0,945,"chr3","3B5","hsat3_A5_A2"
"10490",0,945,"chr4","3B5","hsat3_A5_A2"
"10491",0,945,"chr5","3B5","hsat3_A5_A2"
"10492",0,945,"chr6","3B5","hsat3_A5_A2"
"10493",0,945,"chr7","3B5","hsat3_A5_A2"
"10494",0,945,"chr8","3B5","hsat3_A5_A2"
"10495",0,945,"chr9","3B5","hsat3_A5_A2"
"10496",0,945,"chrX","3B5","hsat3_A5_A2"
"10497",0,945,"chrY","3B5","hsat3_A5_A2"
"10498",0,1438,"chr1","2A1","hsat3_A6"
"10499",0,1438,"chr10","2A1","hsat3_A6"
"10500",0,1438,"chr11","2A1","hsat3_A6"
"10501",0,1438,"chr12","2A1","hsat3_A6"
"10502",0,1438,"chr13","2A1","hsat3_A6"
"10503",0,1438,"chr14","2A1","hsat3_A6"
"10504",0,1438,"chr15","2A1","hsat3_A6"
"10505",0,1438,"chr16","2A1","hsat3_A6"
"10506",0,1438,"chr17","2A1","hsat3_A6"
"10507",0,1438,"chr18","2A1","hsat3_A6"
"10508",0,1438,"chr19","2A1","hsat3_A6"
"10509",0,1438,"chr2","2A1","hsat3_A6"
"10510",0,1438,"chr20","2A1","hsat3_A6"
"10511",0,1438,"chr21","2A1","hsat3_A6"
"10512",0,1438,"chr22","2A1","hsat3_A6"
"10513",0,1438,"chr3","2A1","hsat3_A6"
"10514",0,1438,"chr4","2A1","hsat3_A6"
"10515",0,1438,"chr5","2A1","hsat3_A6"
"10516",0,1438,"chr6","2A1","hsat3_A6"
"10517",0,1438,"chr7","2A1","hsat3_A6"
"10518",0,1438,"chr8","2A1","hsat3_A6"
"10519",0,1438,"chr9","2A1","hsat3_A6"
"10520",0,1438,"chrX","2A1","hsat3_A6"
"10521",0,1438,"chrY","2A1","hsat3_A6"
"10522",0,773,"chr1","2A2","hsat3_A6"
"10523",0,773,"chr10","2A2","hsat3_A6"
"10524",0,773,"chr11","2A2","hsat3_A6"
"10525",0,773,"chr12","2A2","hsat3_A6"
"10526",0,773,"chr13","2A2","hsat3_A6"
"10527",0,773,"chr14","2A2","hsat3_A6"
"10528",0,773,"chr15","2A2","hsat3_A6"
"10529",0,773,"chr16","2A2","hsat3_A6"
"10530",0,773,"chr17","2A2","hsat3_A6"
"10531",0,773,"chr18","2A2","hsat3_A6"
"10532",0,773,"chr19","2A2","hsat3_A6"
"10533",0,773,"chr2","2A2","hsat3_A6"
"10534",0,773,"chr20","2A2","hsat3_A6"
"10535",0,773,"chr21","2A2","hsat3_A6"
"10536",0,773,"chr22","2A2","hsat3_A6"
"10537",0,773,"chr3","2A2","hsat3_A6"
"10538",0,773,"chr4","2A2","hsat3_A6"
"10539",0,773,"chr5","2A2","hsat3_A6"
"10540",0,773,"chr6","2A2","hsat3_A6"
"10541",0,773,"chr7","2A2","hsat3_A6"
"10542",0,773,"chr8","2A2","hsat3_A6"
"10543",0,773,"chr9","2A2","hsat3_A6"
"10544",0,773,"chrX","2A2","hsat3_A6"
"10545",0,773,"chrY","2A2","hsat3_A6"
"10546",0,6942,"chr1","2B","hsat3_A6"
"10547",0,6942,"chr10","2B","hsat3_A6"
"10548",0,6942,"chr11","2B","hsat3_A6"
"10549",0,6942,"chr12","2B","hsat3_A6"
"10550",0,6942,"chr13","2B","hsat3_A6"
"10551",0,6942,"chr14","2B","hsat3_A6"
"10552",0,6942,"chr15","2B","hsat3_A6"
"10553",0,6942,"chr16","2B","hsat3_A6"
"10554",0,6942,"chr17","2B","hsat3_A6"
"10555",0,6942,"chr18","2B","hsat3_A6"
"10556",0,6942,"chr19","2B","hsat3_A6"
"10557",0,6942,"chr2","2B","hsat3_A6"
"10558",0,6942,"chr20","2B","hsat3_A6"
"10559",0,6942,"chr21","2B","hsat3_A6"
"10560",0,6942,"chr22","2B","hsat3_A6"
"10561",0,6942,"chr3","2B","hsat3_A6"
"10562",0,6942,"chr4","2B","hsat3_A6"
"10563",0,6942,"chr5","2B","hsat3_A6"
"10564",0,6942,"chr6","2B","hsat3_A6"
"10565",0,6942,"chr7","2B","hsat3_A6"
"10566",0,6942,"chr8","2B","hsat3_A6"
"10567",0,6942,"chr9","2B","hsat3_A6"
"10568",0,6942,"chrX","2B","hsat3_A6"
"10569",0,6942,"chrY","2B","hsat3_A6"
"10570",0,446,"chr1","3A1","hsat3_A6"
"10571",0,446,"chr10","3A1","hsat3_A6"
"10572",0,446,"chr11","3A1","hsat3_A6"
"10573",0,446,"chr12","3A1","hsat3_A6"
"10574",0,446,"chr13","3A1","hsat3_A6"
"10575",0,446,"chr14","3A1","hsat3_A6"
"10576",0,446,"chr15","3A1","hsat3_A6"
"10577",0,446,"chr16","3A1","hsat3_A6"
"10578",0,446,"chr17","3A1","hsat3_A6"
"10579",0,446,"chr18","3A1","hsat3_A6"
"10580",0,446,"chr19","3A1","hsat3_A6"
"10581",0,446,"chr2","3A1","hsat3_A6"
"10582",0,446,"chr20","3A1","hsat3_A6"
"10583",0,446,"chr21","3A1","hsat3_A6"
"10584",0,446,"chr22","3A1","hsat3_A6"
"10585",0,446,"chr3","3A1","hsat3_A6"
"10586",0,446,"chr4","3A1","hsat3_A6"
"10587",0,446,"chr5","3A1","hsat3_A6"
"10588",0,446,"chr6","3A1","hsat3_A6"
"10589",0,446,"chr7","3A1","hsat3_A6"
"10590",0,446,"chr8","3A1","hsat3_A6"
"10591",0,446,"chr9","3A1","hsat3_A6"
"10592",0,446,"chrX","3A1","hsat3_A6"
"10593",0,408,"chrY","3A1","hsat3_A6"
"10594",1,11,"chrY","3A1","hsat3_A6"
"10595",2,2,"chrY","3A1","hsat3_A6"
"10596",4,4,"chrY","3A1","hsat3_A6"
"10597",5,4,"chrY","3A1","hsat3_A6"
"10598",6,1,"chrY","3A1","hsat3_A6"
"10599",7,1,"chrY","3A1","hsat3_A6"
"10600",9,1,"chrY","3A1","hsat3_A6"
"10601",10,3,"chrY","3A1","hsat3_A6"
"10602",12,3,"chrY","3A1","hsat3_A6"
"10603",16,2,"chrY","3A1","hsat3_A6"
"10604",17,4,"chrY","3A1","hsat3_A6"
"10605",27,1,"chrY","3A1","hsat3_A6"
"10606",56,1,"chrY","3A1","hsat3_A6"
"10607",0,756,"chr1","3A2","hsat3_A6"
"10608",0,756,"chr10","3A2","hsat3_A6"
"10609",0,756,"chr11","3A2","hsat3_A6"
"10610",0,756,"chr12","3A2","hsat3_A6"
"10611",0,756,"chr13","3A2","hsat3_A6"
"10612",0,756,"chr14","3A2","hsat3_A6"
"10613",0,756,"chr15","3A2","hsat3_A6"
"10614",0,756,"chr16","3A2","hsat3_A6"
"10615",0,756,"chr17","3A2","hsat3_A6"
"10616",0,756,"chr18","3A2","hsat3_A6"
"10617",0,756,"chr19","3A2","hsat3_A6"
"10618",0,756,"chr2","3A2","hsat3_A6"
"10619",0,756,"chr20","3A2","hsat3_A6"
"10620",0,756,"chr21","3A2","hsat3_A6"
"10621",0,756,"chr22","3A2","hsat3_A6"
"10622",0,756,"chr3","3A2","hsat3_A6"
"10623",0,756,"chr4","3A2","hsat3_A6"
"10624",0,756,"chr5","3A2","hsat3_A6"
"10625",0,756,"chr6","3A2","hsat3_A6"
"10626",0,756,"chr7","3A2","hsat3_A6"
"10627",0,756,"chr8","3A2","hsat3_A6"
"10628",0,756,"chr9","3A2","hsat3_A6"
"10629",0,756,"chrX","3A2","hsat3_A6"
"10630",0,732,"chrY","3A2","hsat3_A6"
"10631",1,6,"chrY","3A2","hsat3_A6"
"10632",2,1,"chrY","3A2","hsat3_A6"
"10633",3,4,"chrY","3A2","hsat3_A6"
"10634",4,1,"chrY","3A2","hsat3_A6"
"10635",5,5,"chrY","3A2","hsat3_A6"
"10636",7,2,"chrY","3A2","hsat3_A6"
"10637",11,3,"chrY","3A2","hsat3_A6"
"10638",59,2,"chrY","3A2","hsat3_A6"
"10639",0,6554,"chr1","3A3","hsat3_A6"
"10640",0,6554,"chr10","3A3","hsat3_A6"
"10641",0,6554,"chr11","3A3","hsat3_A6"
"10642",0,6554,"chr12","3A3","hsat3_A6"
"10643",0,6554,"chr13","3A3","hsat3_A6"
"10644",0,6554,"chr14","3A3","hsat3_A6"
"10645",0,6554,"chr15","3A3","hsat3_A6"
"10646",0,6554,"chr16","3A3","hsat3_A6"
"10647",0,6554,"chr17","3A3","hsat3_A6"
"10648",0,6554,"chr18","3A3","hsat3_A6"
"10649",0,6554,"chr19","3A3","hsat3_A6"
"10650",0,6554,"chr2","3A3","hsat3_A6"
"10651",0,6554,"chr20","3A3","hsat3_A6"
"10652",0,6554,"chr21","3A3","hsat3_A6"
"10653",0,6554,"chr22","3A3","hsat3_A6"
"10654",0,6554,"chr3","3A3","hsat3_A6"
"10655",0,6554,"chr4","3A3","hsat3_A6"
"10656",0,6554,"chr5","3A3","hsat3_A6"
"10657",0,6554,"chr6","3A3","hsat3_A6"
"10658",0,6554,"chr7","3A3","hsat3_A6"
"10659",0,6554,"chr8","3A3","hsat3_A6"
"10660",0,6554,"chr9","3A3","hsat3_A6"
"10661",0,6554,"chrX","3A3","hsat3_A6"
"10662",0,6422,"chrY","3A3","hsat3_A6"
"10663",1,43,"chrY","3A3","hsat3_A6"
"10664",2,34,"chrY","3A3","hsat3_A6"
"10665",3,16,"chrY","3A3","hsat3_A6"
"10666",4,7,"chrY","3A3","hsat3_A6"
"10667",5,1,"chrY","3A3","hsat3_A6"
"10668",6,3,"chrY","3A3","hsat3_A6"
"10669",7,7,"chrY","3A3","hsat3_A6"
"10670",8,1,"chrY","3A3","hsat3_A6"
"10671",10,1,"chrY","3A3","hsat3_A6"
"10672",12,2,"chrY","3A3","hsat3_A6"
"10673",13,5,"chrY","3A3","hsat3_A6"
"10674",14,2,"chrY","3A3","hsat3_A6"
"10675",18,1,"chrY","3A3","hsat3_A6"
"10676",21,1,"chrY","3A3","hsat3_A6"
"10677",25,4,"chrY","3A3","hsat3_A6"
"10678",33,4,"chrY","3A3","hsat3_A6"
"10679",0,65,"chr1","3A4","hsat3_A6"
"10680",0,65,"chr10","3A4","hsat3_A6"
"10681",0,65,"chr11","3A4","hsat3_A6"
"10682",0,65,"chr12","3A4","hsat3_A6"
"10683",0,65,"chr13","3A4","hsat3_A6"
"10684",0,65,"chr14","3A4","hsat3_A6"
"10685",0,65,"chr15","3A4","hsat3_A6"
"10686",0,65,"chr16","3A4","hsat3_A6"
"10687",0,65,"chr17","3A4","hsat3_A6"
"10688",0,65,"chr18","3A4","hsat3_A6"
"10689",0,65,"chr19","3A4","hsat3_A6"
"10690",0,65,"chr2","3A4","hsat3_A6"
"10691",0,65,"chr20","3A4","hsat3_A6"
"10692",0,65,"chr21","3A4","hsat3_A6"
"10693",0,65,"chr22","3A4","hsat3_A6"
"10694",0,65,"chr3","3A4","hsat3_A6"
"10695",0,65,"chr4","3A4","hsat3_A6"
"10696",0,65,"chr5","3A4","hsat3_A6"
"10697",0,65,"chr6","3A4","hsat3_A6"
"10698",0,65,"chr7","3A4","hsat3_A6"
"10699",0,65,"chr8","3A4","hsat3_A6"
"10700",0,65,"chr9","3A4","hsat3_A6"
"10701",0,65,"chrX","3A4","hsat3_A6"
"10702",0,57,"chrY","3A4","hsat3_A6"
"10703",2,2,"chrY","3A4","hsat3_A6"
"10704",25,6,"chrY","3A4","hsat3_A6"
"10705",0,956,"chr1","3A5","hsat3_A6"
"10706",0,956,"chr10","3A5","hsat3_A6"
"10707",0,956,"chr11","3A5","hsat3_A6"
"10708",0,956,"chr12","3A5","hsat3_A6"
"10709",0,956,"chr13","3A5","hsat3_A6"
"10710",0,956,"chr14","3A5","hsat3_A6"
"10711",0,956,"chr15","3A5","hsat3_A6"
"10712",0,956,"chr16","3A5","hsat3_A6"
"10713",0,956,"chr17","3A5","hsat3_A6"
"10714",0,956,"chr18","3A5","hsat3_A6"
"10715",0,956,"chr19","3A5","hsat3_A6"
"10716",0,956,"chr2","3A5","hsat3_A6"
"10717",0,956,"chr20","3A5","hsat3_A6"
"10718",0,956,"chr21","3A5","hsat3_A6"
"10719",0,956,"chr22","3A5","hsat3_A6"
"10720",0,956,"chr3","3A5","hsat3_A6"
"10721",0,956,"chr4","3A5","hsat3_A6"
"10722",0,956,"chr5","3A5","hsat3_A6"
"10723",0,956,"chr6","3A5","hsat3_A6"
"10724",0,956,"chr7","3A5","hsat3_A6"
"10725",0,956,"chr8","3A5","hsat3_A6"
"10726",0,956,"chr9","3A5","hsat3_A6"
"10727",0,956,"chrX","3A5","hsat3_A6"
"10728",0,954,"chrY","3A5","hsat3_A6"
"10729",1,1,"chrY","3A5","hsat3_A6"
"10730",2,1,"chrY","3A5","hsat3_A6"
"10731",0,2696,"chr1","3A6","hsat3_A6"
"10732",0,2696,"chr10","3A6","hsat3_A6"
"10733",0,2696,"chr11","3A6","hsat3_A6"
"10734",0,2696,"chr12","3A6","hsat3_A6"
"10735",0,2696,"chr13","3A6","hsat3_A6"
"10736",0,2696,"chr14","3A6","hsat3_A6"
"10737",0,2696,"chr15","3A6","hsat3_A6"
"10738",0,2696,"chr16","3A6","hsat3_A6"
"10739",0,2696,"chr17","3A6","hsat3_A6"
"10740",0,2696,"chr18","3A6","hsat3_A6"
"10741",0,2696,"chr19","3A6","hsat3_A6"
"10742",0,2696,"chr2","3A6","hsat3_A6"
"10743",0,2696,"chr20","3A6","hsat3_A6"
"10744",0,2696,"chr21","3A6","hsat3_A6"
"10745",0,2696,"chr22","3A6","hsat3_A6"
"10746",0,2696,"chr3","3A6","hsat3_A6"
"10747",0,2696,"chr4","3A6","hsat3_A6"
"10748",0,2696,"chr5","3A6","hsat3_A6"
"10749",0,2696,"chr6","3A6","hsat3_A6"
"10750",0,2696,"chr7","3A6","hsat3_A6"
"10751",0,2696,"chr8","3A6","hsat3_A6"
"10752",0,2696,"chr9","3A6","hsat3_A6"
"10753",0,2696,"chrX","3A6","hsat3_A6"
"10754",373,2,"chrY","3A6","hsat3_A6"
"10755",374,1,"chrY","3A6","hsat3_A6"
"10756",375,2,"chrY","3A6","hsat3_A6"
"10757",377,1,"chrY","3A6","hsat3_A6"
"10758",378,2,"chrY","3A6","hsat3_A6"
"10759",383,1,"chrY","3A6","hsat3_A6"
"10760",385,1,"chrY","3A6","hsat3_A6"
"10761",387,1,"chrY","3A6","hsat3_A6"
"10762",388,1,"chrY","3A6","hsat3_A6"
"10763",390,3,"chrY","3A6","hsat3_A6"
"10764",395,1,"chrY","3A6","hsat3_A6"
"10765",406,4,"chrY","3A6","hsat3_A6"
"10766",407,1,"chrY","3A6","hsat3_A6"
"10767",414,4,"chrY","3A6","hsat3_A6"
"10768",415,1,"chrY","3A6","hsat3_A6"
"10769",419,3,"chrY","3A6","hsat3_A6"
"10770",420,1,"chrY","3A6","hsat3_A6"
"10771",421,2,"chrY","3A6","hsat3_A6"
"10772",422,1,"chrY","3A6","hsat3_A6"
"10773",425,4,"chrY","3A6","hsat3_A6"
